"GeneName"	"FoldChange"	"Pvalue"	"Padj"
"RB binding protein 9, serine hydrolase"	1.11340908971729	2.69704755046551e-05	9.29852692589132e-05
"connector enhancer of kinase suppressor of Ras 2"	-1.11758127763412	2.70883017768529e-05	9.33766876376342e-05
"uncharacterized LOC100505942"	-2.10643721891169	2.7162335027158e-05	9.36170459456948e-05
"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like"	2.27206211456287	2.7234105337261e-05	9.38495298997292e-05
"cysteine rich secretory protein LCCL domain containing 1"	1.20484841161109	2.72506268261758e-05	9.38915812722486e-05
"C2 domain containing 3 centriole elongation regulator"	1.16542833738304	2.73052335050093e-05	9.40648204139449e-05
"methyltransferase like 16"	0.972510235590878	2.73131918591023e-05	9.4077329564123e-05
"PHD finger protein 20 like 1"	0.921540205626363	2.73767740325908e-05	9.4281394621029e-05
"apoptosis inducing factor mitochondria associated 2"	-1.24286930654427	2.74730734272262e-05	9.45980502662853e-05
"zinc finger protein 782"	1.18031965792337	2.75614921010626e-05	9.48874742310692e-05
"synaptotagmin 5"	-1.37082501623775	2.75776179938611e-05	9.4927959595398e-05
"NPEPPS pseudogene 1"	1.05690846110065	2.76203030258579e-05	9.50598398108557e-05
"chymotrypsin like"	1.21191173691952	2.77128463054658e-05	9.53632465221798e-05
"mitochondrial calcium uniporter dominant negative subunit beta"	1.26613261016842	2.78155269775981e-05	9.57014356733597e-05
"SH3 domain containing ring finger 3"	1.40640930228328	2.78595859940068e-05	9.58378574518514e-05
"small nucleolar RNA, C/D box 35B"	2.1742839294646	2.7874147277498e-05	9.58727789843511e-05
"non-coding RNA in the aldehyde dehydrogenase 1A pathway"	-3.80786287555845	2.79226463402169e-05	9.60243995701766e-05
"cytochrome b5 reductase 1"	-0.862845422772901	2.82288330631194e-05	9.7062005317931e-05
"succinate dehydrogenase complex flavoprotein subunit A pseudogene 1"	1.12272746752529	2.8246562043145e-05	9.71076067963338e-05
"H2B clustered histone 20, pseudogene"	2.02211319185421	2.82545260578261e-05	9.71196286202684e-05
"TBC1 domain family member 1"	1.33582891196799	2.83476741052641e-05	9.74244044771651e-05
"cilia and flagella associated protein 97"	1.27697562484252	2.83829266852484e-05	9.75301420995708e-05
"tripartite motif containing 7"	-2.09015059337057	2.8433228559294e-05	9.76875509019613e-05
"ribosomal protein L13a"	1.27953598827207	2.84400196535676e-05	9.76954443495361e-05
"DEAD-box helicase 59"	0.95963997190097	2.85667847749297e-05	9.81153977554104e-05
"FEV transcription factor, ETS family member"	-4.59877134461247	2.86183349587385e-05	9.82672271142129e-05
"armadillo repeat containing 10"	-1.13823138193662	2.8620030453392e-05	9.82672271142129e-05
"mitochondrial transcription termination factor 4"	0.818870121315217	2.87338272708617e-05	9.86423714978374e-05
"kinesin family member 12"	-1.77849078236862	2.87852391790091e-05	9.8803265707426e-05
"N-methylpurine DNA glycosylase"	-1.00073292691422	2.87920169363483e-05	9.88109297889738e-05
"hydroxysteroid 11-beta dehydrogenase 2"	-2.45954858495759	2.88331494413195e-05	9.89364744324063e-05
"ankyrin repeat domain 39"	-0.766863870841865	2.89379127430571e-05	9.92802841954877e-05
"mitochondrial ribosomal protein S33"	-0.950758668031364	2.91287330560829e-05	9.99191835551117e-05
"RNA polymerase II, I and III subunit E"	-0.954521921705875	2.91441899576233e-05	9.99564338016546e-05
"DENN domain containing 4B"	-1.06211544634906	2.91693926914104e-05	0.00010002709250851
"stomatin like 2"	-0.75856460623661	2.92648675896847e-05	0.000100338666813962
"ubiquinol-cytochrome c reductase, complex III subunit XI"	-0.93166248115836	2.92745884306196e-05	0.000100356169515942
NA	5.37446961369578	2.93339545139878e-05	0.000100543828643955
"cytochrome P450 family 1 subfamily A member 1"	-2.31286246676214	2.93928959754533e-05	0.000100729973424075
NA	-3.88255423917657	2.94606534336202e-05	0.000100946267344419
"RCAN family member 3"	2.05844132706536	2.94929665568393e-05	0.000101041063018002
"GUSB pseudogene 17"	2.61110097920325	2.95516336337415e-05	0.000101226101596214
"peroxiredoxin 3"	-0.91475796699128	2.96694323209929e-05	0.000101613599258145
"RAD51 antisense RNA 1"	1.49482140360472	2.9878925910401e-05	0.000102314967430781
"TATA-box binding protein associated factor 11"	0.758822322743488	2.99308373687191e-05	0.00010247658822572
"TBC1 domain family member 9B"	-0.93479037944242	3.01683411117905e-05	0.000103273485138
"exportin 1"	1.07382082195574	3.01896331526892e-05	0.000103330103018359
"spalt like transcription factor 2"	0.641173175878141	3.04152866045616e-05	0.000104086061084491
"lipocalin 10"	-4.98728447355708	3.04527241360183e-05	0.000104197777060304
"IQ motif containing N"	1.58643034060415	3.04657134103272e-05	0.0001042258182933
"zinc finger protein 83"	1.51725524482942	3.0584493747531e-05	0.000104615714059955
"lipoprotein lipase"	2.83812724231399	3.07488775113753e-05	0.00010516145130955
"folate hydrolase 1"	-2.88672696102002	3.08187355027951e-05	0.000105383788701835
"peroxisomal biogenesis factor 10"	-0.858966666345328	3.09258387750754e-05	0.000105733395315131
"high mobility group box 1"	1.25840147554097	3.10210749182162e-05	0.00010604232543977
"BCL2 interacting protein 2"	1.32060478229438	3.10959641573972e-05	0.000106281615586539
"ubiquinol-cytochrome c reductase complex III subunit VII"	-1.06808323083491	3.11502980318809e-05	0.000106450586216775
"membrane associated ring-CH-type finger 9"	0.801695226180297	3.1211778531538e-05	0.000106643922215019
"SUMO interacting motifs containing 1"	0.998286929459958	3.13904707523653e-05	0.000107237621720172
"TGF-beta activated kinase 1 (MAP3K7) binding protein 2"	0.705861097451135	3.14497126686821e-05	0.000107423126964622
"S100 calcium binding protein A16"	-1.69467519032386	3.1475033901485e-05	0.000107492728880331
"family with sequence similarity 32 member A"	0.727079197038111	3.15104361231951e-05	0.000107596731860277
"LanC like 3"	-2.09851988501714	3.15220053602301e-05	0.000107619333941074
"S100 calcium binding protein A4"	-2.68297428704317	3.1577100238561e-05	0.000107790506560929
"ANTXR cell adhesion molecule 1"	1.14983594303648	3.16969341681857e-05	0.000108182581750475
"tRNA methyltransferase subunit 11-2"	-0.971762590026075	3.1865252752628e-05	0.000108739987457995
"ATPase copper transporting alpha"	1.3347115433663	3.19454898818613e-05	0.000108996687934957
"TAR DNA binding protein"	0.624168328999067	3.19595422087161e-05	0.000109027523483398
"phosphoribosyl pyrophosphate synthetase 1"	-0.655742462519925	3.20001889767607e-05	0.000109149060016278
"KIAA1328"	0.983605240437384	3.20980999669395e-05	0.000109465849628428
"glycolipid transfer protein"	-2.07024858085968	3.21840721479818e-05	0.000109741830704089
"ITGB2 antisense RNA 1"	-2.03082905514451	3.22593816576688e-05	0.000109981373156559
"erythrocyte membrane protein band 4.2"	3.83832000738549	3.22710064212239e-05	0.000110003755190315
"cytoplasmic FMR1 interacting protein 2"	-1.05812672173634	3.22817316585978e-05	0.000110023064428527
"receptor like tyrosine kinase"	1.11778884375971	3.22977065007879e-05	0.000110060256588343
"O-6-methylguanine-DNA methyltransferase"	-1.30665869823302	3.23511959206147e-05	0.000110225254742217
"RASSF8 antisense RNA 1"	-1.24618147791387	3.23670100968202e-05	0.000110261856238635
"interactor of HORMAD1 1"	1.86072573190535	3.25072946492064e-05	0.000110722402157042
"chromosome 2 open reading frame 74"	-1.407393949962	3.25497592886783e-05	0.000110849673667788
"autophagy related 4C cysteine peptidase"	-1.46002504677718	3.27179820126073e-05	0.000111405113067517
"zinc finger protein 646"	1.12999875474518	3.28093776107286e-05	0.00011169882221028
"leucine rich repeats and IQ motif containing 1"	1.79930546533741	3.28162775108052e-05	0.000111704820629782
"zinc finger and SCAN domain containing 31"	-0.925328983802441	3.28279770787272e-05	0.00011172715242151
"thioredoxin domain containing 16"	0.881405252910511	3.2875448177612e-05	0.00011187120344803
"natriuretic peptide receptor 2"	0.942748183374382	3.28876070796378e-05	0.000111895065026354
"presenilin 2"	-1.19645602907831	3.29037236544513e-05	0.000111932382408297
"HMGA2 antisense RNA 1"	2.68929529934432	3.29133986082534e-05	0.000111947778338867
"TBC1 domain family member 32"	1.10711596764925	3.30380962444156e-05	0.000112354332934435
"zinc finger protein 143"	0.853428996144173	3.30647148683296e-05	0.000112427270245911
"THO complex 5"	0.761785877064056	3.31471190714271e-05	0.000112689838269257
"RAB3B, member RAS oncogene family"	-1.13461985065822	3.32427486072403e-05	0.000112997279154161
"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"	-1.1053129326275	3.3287027136101e-05	0.00011313010113584
"chromodomain helicase DNA binding protein 2"	0.932649759232226	3.34160385605916e-05	0.000113550811870244
"tetraspanin 4"	1.22005728805484	3.34374905500473e-05	0.000113595259597254
"nucleophosmin 1"	1.07882791421704	3.34395686225299e-05	0.000113595259597254
"small nucleolar RNA, C/D box 54"	2.30374615751104	3.35215914829397e-05	0.000113856103801061
"alpha-2-macroglobulin like 1"	-1.8698074643248	3.35350022446927e-05	0.000113883861887201
"G protein-coupled receptor 137"	-1.00821475778285	3.36178943152798e-05	0.000114147530893097
"small nucleolar RNA, H/ACA box 10"	3.55383400924615	3.36278599261456e-05	0.000114163538827972
"ubiquitin specific peptidase 15"	1.08737769847728	3.36588325297238e-05	0.000114250847467404
"SH3 and multiple ankyrin repeat domains 1"	-1.99519710707659	3.37384137276741e-05	0.000114490572852208
"vav guanine nucleotide exchange factor 1"	-1.59384416725324	3.37399889730968e-05	0.000114490572852208
"TATA-box binding protein associated factor 15"	0.80066818364715	3.39020269387625e-05	0.000115022466865736
"structural maintenance of chromosomes 2"	1.39902986636273	3.39316677383933e-05	0.000115105069168421
"zinc finger protein 23"	0.840138383192374	3.39777295985143e-05	0.000115243341529064
"succinate dehydrogenase complex assembly factor 1"	-1.09626037875589	3.42281014174587e-05	0.00011607442722149
"glucoside xylosyltransferase 1"	1.19026005452205	3.42862000793701e-05	0.000116253318141857
"thioredoxin related transmembrane protein 2"	-0.760721412959083	3.43562922437553e-05	0.000116472812984794
"small nucleolar RNA, C/D box 28"	2.9443914694943	3.43643766742054e-05	0.00011648205694947
"LysM domain containing 1"	0.77996850864955	3.45727993313453e-05	0.000117170261927167
NA	1.96144875648418	3.48347119771389e-05	0.000118039506405077
NA	-3.08623224694535	3.48463450641466e-05	0.000118060524862024
"enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase"	-1.01419323984279	3.48785996109754e-05	0.000118151392044596
"ELAV like RNA binding protein 3"	0.990093249408271	3.49000951061975e-05	0.000118205790263879
"zinc finger protein 675"	1.55041075150777	3.49479086435624e-05	0.000118349296233597
"crystallin gamma N"	-2.46540552258793	3.49726008242081e-05	0.000118414470412569
"A-kinase anchoring protein 6"	-0.98873754583863	3.51951591401984e-05	0.000119149479113524
"mitochondrial ribosome associated GTPase 1"	1.04111753171613	3.52283479102311e-05	0.000119243268241684
"Rho GTPase activating protein 32"	-1.40277622590215	3.52513273773999e-05	0.000119302476418439
"serine and arginine rich splicing factor 4"	0.828294686423891	3.52993587164761e-05	0.000119446437020219
"whirlin"	-1.83949862976801	3.53149120658108e-05	0.000119480470467288
"protocadherin beta 11"	1.56752205691098	3.55817320138434e-05	0.000120364467980857
"NLR family member X1"	-1.09712500362636	3.56519561697989e-05	0.000120583257480958
"zinc finger SWIM-type containing 1"	0.712611384612332	3.56860958473431e-05	0.000120679951752541
"cyclin Y like 2 (pseudogene)"	-3.09502513781395	3.57089891815298e-05	0.000120738590014874
"B cell receptor associated protein 29"	-1.07215598681316	3.5777360906637e-05	0.000120934262260769
"dynein 2 intermediate chain 2"	1.22014509111672	3.57779851368966e-05	0.000120934262260769
"transmembrane protein 242"	-0.853604842321563	3.6060591094524e-05	0.000121870559767767
"ATP synthase F0 subunit 8"	-3.61538350726775	3.62011081875992e-05	0.00012232643660345
NA	1.07781576150603	3.62638085228045e-05	0.000122519263573317
"protocadherin gamma subfamily A, 5"	1.54640768444345	3.63783655903174e-05	0.000122887204210549
"zinc finger protein 230"	1.22816796877208	3.64328887598267e-05	0.000123052265733632
"long intergenic non-protein coding RNA 552"	-2.63810603106297	3.6509895872308e-05	0.000123293203814826
"zinc finger imprinted 2"	1.59798529684622	3.65266737861554e-05	0.000123330705821526
"electron transfer flavoprotein regulatory factor 1"	-1.55931849748367	3.66839960920991e-05	0.000123842664446945
"small nucleolar RNA, C/D box 113-3"	-2.96044098084654	3.67168476977418e-05	0.000123934324762708
"ADAM metallopeptidase domain 9"	-0.832422673507711	3.68852705506067e-05	0.000124483493797072
"protein tyrosine phosphatase receptor type T"	-2.67839052944834	3.69974252762308e-05	0.000124842623456547
"catenin beta like 1"	1.11474579430321	3.71218614845025e-05	0.000125243077364148
"interferon regulatory factor 2 binding protein like"	1.11833545737836	3.71849978114601e-05	0.00012543662333886
"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2"	4.62131829360118	3.72186670826049e-05	0.00012553072309074
"chromosome 3 open reading frame 80"	-4.12593946773362	3.72776934934316e-05	0.000125710304675151
"dedicator of cytokinesis 3"	-1.21908210816259	3.72979464564468e-05	0.000125759096450001
"chymosin, pseudogene"	-5.8190683014697	3.75385837241372e-05	0.000126550837144746
NA	1.62362241946838	3.76088472959145e-05	0.000126768054117903
"zinc finger protein 638"	0.913135231195385	3.77361401255193e-05	0.000127177402335904
"glycerol-3-phosphate acyltransferase 2, mitochondrial"	-1.66180223937292	3.79431802631304e-05	0.000127852756345501
"CRIM1 divergent transcript"	-1.92386096956832	3.79482929348933e-05	0.000127852756345501
"RNA binding protein, mRNA processing factor"	-0.978801660010583	3.79692503566113e-05	0.000127903543849254
"crystallin zeta like 2, pseudogene"	-1.45232175271419	3.80053142414614e-05	0.000128005195495525
"G protein-coupled receptor 143"	-2.25905013380417	3.80251252790278e-05	0.000128052083130629
"ALX homeobox 4"	2.44123265168085	3.8055861335639e-05	0.00012813574125726
"zinc finger protein 214"	1.04726215279841	3.81021291552253e-05	0.000128271661499497
"sphingomyelin phosphodiesterase 3"	1.21843230928302	3.8215069182446e-05	0.000128631958367481
"coiled-coil domain containing 87"	-1.88284780880827	3.8229735218805e-05	0.000128661404549851
"electron transfer flavoprotein subunit beta"	-1.42137360602181	3.8243664341524e-05	0.000128688361932994
NA	-1.68761588547606	3.83348488115829e-05	0.000128975231818729
"complement C1q A chain"	-1.79696772469286	3.83655821772272e-05	0.000129058660392248
"myozenin 1"	-2.32929699696939	3.85493300032177e-05	0.000129656711571775
"brevican"	-1.39780354503321	3.85947875290167e-05	0.000129789524465329
"KIAA0754"	1.71952710455737	3.86655528329512e-05	0.000130007390062047
"S1 RNA binding domain 1"	1.36371044041879	3.87230629656631e-05	0.000130180626555819
"cystathionine beta-synthase"	1.41887272418918	3.87390535885354e-05	0.000130214249237531
"SH2B adaptor protein 2"	1.8505313785557	3.87923451883018e-05	0.000130373222559726
"cryptochrome circadian regulator 2"	-1.14312138753427	3.88505719141697e-05	0.000130548730136934
"interleukin 18"	-3.01508003586695	3.88588605510741e-05	0.000130556403529733
"secretion associated Ras related GTPase 1B"	-1.26772527231022	3.89218575262414e-05	0.00013074785297868
"osteoglycin"	2.44654980199194	3.89682432924002e-05	0.000130883450860509
"inter-alpha-trypsin inhibitor heavy chain 3"	-1.67797413977385	3.89915770493213e-05	0.000130941593547929
"bMERB domain containing 1"	-0.987258505031038	3.90159318838729e-05	0.000131003146731626
"ribosomal protein L34"	1.48059967405211	3.90356371149459e-05	0.000131049071420018
"interleukin 12 receptor subunit beta 2"	-2.75275585420407	3.90785710454175e-05	0.000131172952462316
"uncharacterized LOC100507642"	-1.54627615345648	3.91929355106808e-05	0.00013153652530684
"interferon induced with helicase C domain 1"	-1.38146067138372	3.92472656898544e-05	0.000131698534243421
"ADP ribosylation factor 5"	-0.766570379272579	3.9292675388976e-05	0.000131830564140699
"alpha-2-macroglobulin"	-1.42473240591002	3.94017184029516e-05	0.000132176016015826
"serpin family D member 1"	2.82658104106239	3.95313660182643e-05	0.000132590470318279
"serine and arginine rich splicing factor 2"	0.848542871997128	3.97483717330317e-05	0.000133297755645202
"pleckstrin homology and coiled-coil domain containing D1"	-1.81230288861278	3.98913325308872e-05	0.000133756548512341
"mannosidase alpha class 2B member 1"	1.16911386018575	3.99072254637322e-05	0.000133789204133693
"acid phosphatase 2, lysosomal"	-0.752678608471627	3.99246197624823e-05	0.000133826882247322
"solute carrier family 2 member 5"	-2.04964242995734	3.99660475687181e-05	0.00013394509637606
"hydroxysteroid 11-beta dehydrogenase 1 like"	-1.15055084263939	4.01238858278529e-05	0.000134453360324191
"zinc finger protein 541"	-2.14747138030883	4.02003418874189e-05	0.000134678629097714
"microRNA 3153"	5.38461814261097	4.02035004297947e-05	0.000134678629097714
NA	-1.45003641978293	4.03473251700514e-05	0.000135139608153148
